x,absolute_error,relative_error,function,derivative
1.1121416370972725,1.1121416370972725,1.0,-0.9328201795040985,-4.6072259973390155
0.9096726937368068,0.20246894336046573,0.22257339893182015,-0.13875403935061048,-3.2718160437673296
0.8672638182088165,0.04240887552799033,0.04889962504786438,-0.005393998041341219,-3.019001306546996
0.8654771352982646,0.00178668291055184,0.002064390655376558,-9.333106352094056e-06,-3.0085566812522133
0.8654740331109566,3.1021873080350204e-06,3.5843794143897156e-06,-2.8106184046805538e-11,-3.008538560967953
0.8654740331016144,9.342193685313305e-12,1.0794254379220547e-11,1.1102230246251565e-16,-3.008538560913384
