x=0.5,absolute_error,relative_error,function,derivative
-1.3269230769230769,1.3269230769230769,1.0,5.785437756796935,-25.681979422038317
-1.1016508087024928,0.2252722682205841,0.20448609163724601,1.8892236409415242,-10.735786429518845
-0.9256764026033771,0.17597440609911563,0.19010358868844912,0.554827787421508,-5.077999934201859
-0.8164153166225413,0.10926108598083584,0.13383027456275817,0.11253471819935146,-3.1762409073987303
-0.7809851583063968,0.03543015831614449,0.04536598159301319,0.00789675105167209,-2.743271996902045
-0.7781065698687246,0.0028785884376721915,0.003699478386563221,4.6013775826247993e-05,-2.7113808249521294
-0.7780895992626766,1.6970606047994607e-05,2.1810606470098147e-05,1.5835421862675503e-09,-2.7111942058946643
-0.7780895986786011,5.840755656905117e-10,7.506533523676762e-10,-1.1102230246251565e-16,-2.7111941994720956
