x/time = 0.2726435661315918,absolute_error,relative_error,function(a),function(b)
0.810399578872862,0.810399578872862,1.0,0.7525825618903728,-0.45969769413186023
0.8586640585120002,0.04826447963913827,0.0562088038513886,-0.45969769413186023,0.15698108892188467
0.8658538071318002,0.007189748619799929,0.008303651910495646,0.15698108892188467,0.02035290369817555
0.8654715115979841,0.0003822955338160794,0.0004417193734200797,0.02035290369817555,-0.001142986089763931
0.8654740321722509,2.520574266862141e-06,2.91236267424555e-06,-0.001142986089763931,7.586022334526987e-06
0.8654740331016167,9.293658065345767e-10,1.0738229194728888e-09,7.586022334526987e-06,2.796025966311788e-09
