x,absolute_error,function,derivative
1.6350234659244152,1.6350234659244152,-0.15557869530700436,3.1943977526574088
1.6837270737257852,0.048703607801370064,0.002609033465353322,3.2805096397428484
1.6829317602678562,0.0007953134579290477,1.513564533706102e-07,3.2801233197926654
1.682931714124331,4.6143525223030224e-08,4.718447854656915e-16,3.280123296386663
1.6829317141243307,2.220446049250313e-16,4.718447854656915e-16,3.280123296386663
