x,absolute_error,function,derivative
0.34123931623931625,0.34123931623931625,0.2544610179706339,-9.952564102564104
0.36680669921201936,0.025567382972703112,0.001961073216218079,-9.799159804727884
0.36700682588158057,0.00020012666956120695,1.2015205186344247e-07,-9.797959044710517
0.36700683814454793,1.2262967363785293e-08,0.0,-9.797958971132712
0.36700683814454793,0.0,0.0,-9.797958971132712
