X axes,Y axes,W axes,Z axes,X-1 axes,Y-1 axes,W-1 axes,Z-1 axes,Matrix Norm
0.7123064647156216,1.027262279747227,1.1482810750759107,1.1770464974196888,0.7123168528212732,1.027289025645517,1.1483340204123118,1.177114950154602,0.0001585320752557351
0.7123141754132083,1.0272821321984158,1.1483203743276094,1.177097307189967,0.7123064647156216,1.027262279747227,1.1482810750759107,1.1770464974196888,0.00011767217075231429
0.7123084520924552,1.0272673965645307,1.1482912041382567,1.1770595932153909,0.7123141754132083,1.0272821321984158,1.1483203743276094,1.177097307189967,8.734311856706256e-05
0.712312700289492,1.0272783342438907,1.1483128560079365,1.1770875867914958,0.7123084520924552,1.0272673965645307,1.1482912041382567,1.1770595932153909,6.483132218182419e-05
0.7123095470306563,1.0272702156595555,1.148296784720144,1.1770668083144087,0.712312700289492,1.0272783342438907,1.1483128560079365,1.1770875867914958,4.812160805034438e-05
0.7123118875690833,1.027276241759778,1.1483087137906904,1.1770822313407172,0.7123095470306563,1.0272702156595555,1.148296784720144,1.1770668083144087,3.571873550356486e-05
0.7123101502841596,1.027271768833838,1.1482998593313196,1.1770707834605707,0.7123118875690833,1.027276241759778,1.1483087137906904,1.1770822313407172,2.651255038088607e-05
0.7123114398008825,1.0272750889063904,1.1483064316384906,1.1770792807586572,0.7123101502841596,1.027271768833838,1.1482998593313196,1.1770707834605707,1.9679194533495092e-05
0.712310482645553,1.027272624552565,1.1483015532836303,1.1770729735615004,0.7123114398008825,1.0272750889063904,1.1483064316384906,1.1770792807586572,1.4607061172178248e-05
0.7123111931032517,1.0272744537426228,1.1483051742886172,1.1770776551380409,0.712310482645553,1.027272624552565,1.1483015532836303,1.1770729735615004,1.0842229284158122e-05
0.7123106657595533,1.0272730960095622,1.148302486564367,1.1770741801947242,0.7123111931032517,1.0272744537426228,1.1483051742886172,1.1770776551380409,8.047744326056261e-06
0.7123110571853958,1.027274103799711,1.148304481552911,1.1770767595039644,0.7123106657595533,1.0272730960095622,1.148302486564367,1.1770741801947242,5.973513775181516e-06
0.7123107666459644,1.0272733557581815,1.148303000754222,1.1770748449878137,0.7123110571853958,1.027274103799711,1.148304481552911,1.1770767595039644,4.433895799849097e-06
0.7123109823015833,1.0272739109990126,1.1483040998908904,1.1770762660553091,0.7123107666459644,1.0272733557581815,1.148303000754222,1.1770748449878137,3.291100613367348e-06
0.7123108222292066,1.0272734988663657,1.1483032840465084,1.177075211254779,0.7123109823015833,1.0272739109990126,1.1483040998908904,1.1770762660553091,2.4428499356687894e-06
0.7123109410444244,1.027273804775671,1.1483038896146107,1.177075994190307,0.7123108222292066,1.0272734988663657,1.1483032840465084,1.177075211254779,1.8132281534022354e-06
0.7123108528527275,1.027273577711651,1.1483034401260641,1.1770754130491397,0.7123109410444244,1.027273804775671,1.1483038896146107,1.177075994190307,1.3458854315473445e-06
0.7123109183138371,1.0272737462520365,1.1483037737631254,1.177075844406584,0.7123108528527275,1.027273577711651,1.1483034401260641,1.1770754130491397,9.989960014777921e-07
0.7123108697247207,1.0272736211513696,1.148303526117916,1.1770755242275115,0.7123109183138371,1.0272737462520365,1.1483037737631254,1.177075844406584,7.415140652611285e-07
0.7123109057904451,1.0272737140085049,1.1483037099348785,1.177075761883409,0.7123108697247207,1.0272736211513696,1.148303526117916,1.1770755242275115,5.503957192232178e-07
0.7123108790203261,1.0272736450844333,1.148303573495029,1.1770755854811092,0.7123109057904451,1.0272737140085049,1.1483037099348785,1.177075761883409,4.0853633986870364e-07
0.7123108988906962,1.0272736962439672,1.1483036747687774,1.177075716417358,0.7123108790203261,1.0272736450844333,1.148303573495029,1.1770755854811092,3.0323990163338976e-07
0.7123108841417292,1.0272736582703275,1.1483035995973958,1.1770756192287097,0.7123108988906962,1.0272736962439672,1.1483036747687774,1.177075716417358,2.2508263697318398e-07
0.7123108950892871,1.0272736864566148,1.148303655394053,1.177075691367888,0.7123108841417292,1.0272736582703275,1.1483035995973958,1.1770756192287097,1.670696807565264e-07
0.7123108869633604,1.027273665535081,1.1483036139784655,1.177075637821912,0.7123108950892871,1.0272736864566148,1.148303655394053,1.177075691367888,1.2400902349440912e-07
0.7123108929949051,1.027273681064284,1.1483036447195707,1.177075677566911,0.7123108869633604,1.027273665535081,1.1483036139784655,1.177075637821912,9.204685103014754e-08
0.712310888517935,1.0272736695375884,1.1483036219016993,1.1770756480658155,0.7123108929949051,1.027273681064284,1.1483036447195707,1.177075677566911,6.83226319964092e-08
0.7123108918410077,1.0272736780933855,1.1483036388384766,1.177075669963278,0.712310888517935,1.0272736695375884,1.1483036219016993,1.1770756480658155,5.0713109267519485e-08
0.7123108893744261,1.0272736717427655,1.1483036262669961,1.1770756537096827,0.7123108918410077,1.0272736780933855,1.1483036388384766,1.177075669963278,3.7642276851102e-08
0.7123108912052692,1.0272736764565722,1.1483036355982943,1.177075665774065,0.7123108893744261,1.0272736717427655,1.1483036262669961,1.1770756537096827,2.7940330049602835e-08
0.7123108898463087,1.0272736729577052,1.1483036286720512,1.1770756568191652,0.7123108912052692,1.0272736764565722,1.1483036355982943,1.177075665774065,2.0738970540890023e-08
0.7123108908550099,1.027273675554772,1.1483036338131198,1.1770756634660229,0.7123108898463087,1.0272736729577052,1.1483036286720512,1.1770756568191652,1.5393694319243423e-08
0.7123108901062922,1.0272736736270751,1.1483036299971139,1.1770756585323308,0.7123108908550099,1.027273675554772,1.1483036338131198,1.1770756634660229,1.1426112500600993e-08
0.7123108906620349,1.0272736750579259,1.1483036328295797,1.1770756621944096,0.7123108901062922,1.0272736736270751,1.1483036299971139,1.1770756585323308,8.481138458193982e-09
